,PLAYER_ID,PCT_STL,PCT_BLK,DEF_WS,postupdefense Poss,postupdefense PPP,Defense UnderRim OPPFGPCT,Defense <5ft OPPFGPCT,Defense 5-9ft OPPFGPCT,Defense 10-14ft OPPFGPCT,Defense 15-19ft OPPFGPCT,Defense 20-24ft OPPFGPCT,Defense 25-29ft OPPFGPCT,Defense 30-34ft OPPFGPCT,Defense 35-39ft OPPFGPCT,Defense 40+ft OPPFGPCT
151,201952.0,18.6,12.0,3.8,0.6,1.4,0.68,0.593,0.411,0.508,0.408,0.373,0.321,0.375,1.0,0.0
152,1629673.0,15.7,9.9,5.8999999999999995,0.0,0.0,0.654,0.612,0.422,0.432,0.341,0.411,0.379,0.2,1.0,0.0
153,1628404.0,23.200000000000003,14.499999999999998,6.1,0.8,1.14,0.8,0.619,0.397,0.351,0.408,0.378,0.368,0.0,0.0,0.0
154,203482.0,21.8,19.7,5.7,0.4,1.0,0.661,0.598,0.398,0.453,0.416,0.394,0.338,0.4,0.0,0.0
155,203937.0,25.7,23.9,7.7,0.2,0.91,0.63,0.634,0.429,0.392,0.427,0.391,0.288,0.273,0.0,0.111
156,203524.0,22.3,9.700000000000001,4.6,0.4,0.86,0.632,0.515,0.404,0.399,0.42,0.385,0.341,0.429,0.0,0.0
157,203115.0,18.2,15.9,11.5,0.6,0.9,0.692,0.649,0.372,0.364,0.44,0.38,0.341,0.5,0.0,0.0
158,1629634.0,15.299999999999999,31.2,7.5,0.5,1.27,0.0,0.429,0.5,0.75,0.667,0.2,0.4,,,0.0
159,1627742.0,18.5,16.6,7.6,0.8,1.0,0.654,0.651,0.354,0.372,0.417,0.445,0.381,0.5,0.667,0.091
160,1628449.0,16.7,52.6,5.8999999999999995,0.4,1.19,0.551,0.547,0.455,0.354,0.434,0.391,0.384,0.25,0.0,0.0
161,201568.0,14.399999999999999,3.1,6.6000000000000005,0.7,1.06,0.733,0.616,0.407,0.428,0.481,0.418,0.377,0.2,0.0,0.0
162,203476.0,26.0,39.300000000000004,8.0,0.6,1.0,0.676,0.57,0.349,0.471,0.55,0.31,0.311,0.0,0.0,0.0
163,203114.0,18.099999999999998,3.1,15.9,0.3,1.23,0.683,0.602,0.453,0.459,0.313,0.402,0.347,0.5,0.0,0.0
164,2594.0,20.5,9.8,7.6,0.0,0.0,0.636,0.635,0.46,0.455,0.354,0.381,0.344,0.2,0.0,0.0
165,1628366.0,27.800000000000004,16.6,8.1,0.9,1.07,0.5,0.551,0.292,0.333,0.421,0.381,0.288,0.0,0.0,0.0
166,201158.0,9.8,0.8999999999999999,4.5,0.3,0.67,0.723,0.606,0.374,0.377,0.428,0.397,0.381,0.188,0.25,0.0
167,1629680.0,36.6,30.099999999999998,8.1,0.0,0.0,0.753,0.577,0.379,0.41,0.364,0.358,0.349,0.217,0.333,0.0
168,1629023.0,21.2,30.099999999999998,7.8,1.1,1.2,0.573,0.619,0.42,0.39,0.419,0.333,0.35,0.357,0.0,0.0
169,201937.0,29.2,6.4,9.700000000000001,0.6,0.82,1.0,0.526,0.2,0.2,0.333,0.3,0.509,0.0,0.0,0.0
170,1629004.0,19.2,3.5999999999999996,6.5,0.3,1.43,0.678,0.604,0.352,0.405,0.424,0.343,0.348,0.375,0.0,0.0
171,203076.0,22.8,47.0,12.7,0.5,0.44,0.643,0.633,0.389,0.167,0.513,0.302,0.361,0.0,0.0,0.0
172,203078.0,21.8,13.3,1.2,0.6,0.81,0.64,0.62,0.455,0.413,0.338,0.368,0.327,0.25,0.0,0.0
173,202339.0,24.2,11.600000000000001,14.7,0.0,0.0,0.693,0.652,0.386,0.398,0.373,0.332,0.338,0.0,0.5,0.0
174,203914.0,24.6,9.3,10.9,0.4,0.9,0.66,0.677,0.413,0.455,0.367,0.429,0.359,0.333,0.0,0.0
175,203210.0,16.5,19.5,8.200000000000001,0.3,1.33,0.614,0.573,0.418,0.406,0.415,0.427,0.38,0.318,0.0,0.0
176,202710.0,32.300000000000004,18.8,10.6,0.8,0.79,0.65,0.533,0.35,0.342,0.385,0.386,0.366,0.278,0.0,0.0
177,201950.0,28.599999999999998,21.5,9.5,1.2,0.66,0.709,0.618,0.447,0.473,0.459,0.367,0.345,0.143,0.0,0.0
178,202689.0,16.7,13.700000000000001,9.8,0.8,0.79,0.417,0.498,0.364,0.372,0.38,0.368,0.349,0.478,0.0,0.0
179,201567.0,13.900000000000002,18.8,3.2,0.9,1.22,0.695,0.638,0.364,0.438,0.448,0.45,0.373,0.269,0.333,0.222
180,1628374.0,14.099999999999998,18.3,10.299999999999999,1.0,0.94,0.497,0.549,0.477,0.375,0.488,0.329,0.318,0.25,0.0,0.0
181,1629022.0,21.6,10.8,4.6,0.0,0.0,0.76,0.627,0.395,0.338,0.373,0.345,0.338,0.304,0.333,0.2
182,202694.0,15.9,16.8,8.0,0.5,0.73,0.679,0.58,0.409,0.381,0.4,0.378,0.34,0.188,0.4,0.083
183,203521.0,16.3,3.2,6.0,0.0,0.0,0.57,0.584,0.349,0.432,0.418,0.358,0.329,0.25,0.0,0.0
184,203457.0,29.599999999999998,63.6,7.3999999999999995,1.1,0.73,0.589,0.616,0.374,0.379,0.379,0.327,0.319,0.273,1.0,0.0
185,1629639.0,15.299999999999999,6.800000000000001,7.5,0.2,1.18,0.792,0.62,0.432,0.383,0.443,0.42,0.355,0.333,0.0,0.0
186,203952.0,15.0,22.900000000000002,6.2,0.8,0.94,0.667,0.615,0.375,0.355,0.386,0.329,0.306,0.375,0.0,0.0
187,202687.0,7.9,45.0,4.6,0.6,0.55,0.732,0.64,0.4,0.423,0.415,0.375,0.366,0.217,0.5,0.063
188,1628981.0,17.1,31.5,4.2,0.5,0.75,0.724,0.733,0.373,0.524,0.453,0.373,0.358,0.0,0.0,0.0
189,1628422.0,18.099999999999998,5.3,5.800000000000001,0.3,0.77,0.528,0.555,0.401,0.368,0.386,0.425,0.379,0.167,0.0,0.0
190,201599.0,11.799999999999999,50.0,8.6,0.3,0.33,0.25,0.455,0.0,0.5,0.0,0.0,0.2,0.0,,0.0
191,201565.0,18.8,11.899999999999999,5.2,0.2,1.09,0.545,0.638,0.413,0.419,0.38,0.481,0.349,0.222,0.0,0.25
192,1629059.0,20.9,6.9,3.8,0.0,0.0,0.5,0.558,1.0,0.667,1.0,0.563,0.353,0.0,,0.0
193,1626144.0,22.6,11.5,5.5,0.4,0.75,0.778,0.576,0.231,0.405,0.5,0.275,0.375,0.0,0.0,0.0
194,1627832.0,28.9,8.9,15.2,0.4,0.65,0.652,0.62,0.404,0.465,0.457,0.401,0.35,0.308,0.0,0.0
195,1627750.0,22.5,10.8,10.5,0.6,0.92,0.691,0.654,0.356,0.367,0.367,0.322,0.297,0.0,0.0,0.0
196,1629010.0,18.099999999999998,19.1,6.1,0.0,0.0,1.0,0.778,0.0,0.0,0.0,0.5,0.2,,0.0,0.0
197,1628989.0,19.5,14.099999999999998,4.8,0.2,0.7,0.778,0.661,0.467,0.479,0.456,0.417,0.385,0.167,0.0,0.5
198,1626204.0,24.6,19.8,6.3,0.4,1.15,0.689,0.635,0.411,0.44,0.406,0.422,0.355,0.346,0.0,0.0
199,1626167.0,16.400000000000002,57.4,10.4,1.0,0.74,0.465,0.588,0.311,0.414,0.411,0.38,0.352,0.316,0.0,0.0
200,202335.0,6.4,5.3,5.5,0.5,0.74,0.8,0.648,0.429,0.41,0.381,0.401,0.351,0.333,0.0,0.5
201,1629628.0,19.3,11.0,3.9,0.6,1.12,0.0,,,,0.0,,,0.0,,
202,201566.0,23.200000000000003,9.3,12.7,0.6,1.12,0.714,0.619,0.402,0.419,0.422,0.414,0.334,0.5,0.0,0.091
203,1626203.0,16.3,5.6000000000000005,4.3999999999999995,0.4,0.62,0.5,0.525,0.545,0.636,0.0,0.394,0.435,0.4,,0.0
204,202722.0,15.4,23.1,4.3,0.8,0.79,0.723,0.582,0.433,0.425,0.399,0.381,0.335,0.083,0.25,0.0
205,1628402.0,15.299999999999999,5.1,2.3,0.0,0.0,0.568,0.614,0.44,0.5,0.392,0.356,0.358,0.125,0.0,0.0
206,201588.0,24.7,3.5999999999999996,10.6,0.0,0.0,0.629,0.608,0.416,0.376,0.352,0.322,0.337,0.294,0.0,0.0
207,1627759.0,20.1,9.6,12.0,1.0,1.04,0.503,0.561,0.387,0.416,0.38,0.431,0.336,0.444,0.0,0.0
208,203087.0,28.799999999999997,15.7,7.3999999999999995,0.3,0.8,0.678,0.636,0.486,0.466,0.479,0.42,0.361,0.286,1.0,0.0
209,1628398.0,10.6,12.4,10.2,0.8,0.68,0.636,0.623,0.389,0.519,0.426,0.432,0.379,0.091,0.333,0.0
210,1629029.0,23.799999999999997,7.199999999999999,7.3999999999999995,0.9,1.13,0.68,0.621,0.412,0.407,0.395,0.397,0.349,0.25,0.25,0.111
211,1627736.0,18.5,7.1,4.6,0.0,0.0,0.626,0.605,0.465,0.5,0.483,0.402,0.374,1.0,0.0,0.0
212,202693.0,16.6,14.899999999999999,5.3,0.3,0.5,0.5,0.577,0.398,0.419,0.5,0.441,0.317,0.75,0.5,0.167
213,202696.0,15.8,27.0,9.2,0.8,0.86,0.513,0.563,0.427,0.362,0.456,0.431,0.385,0.143,0.0,0.0
214,1627783.0,15.1,26.5,16.400000000000002,0.5,0.73,0.714,0.597,0.385,0.441,0.422,0.338,0.325,0.375,0.0,0.0
215,203526.0,21.099999999999998,7.9,6.6000000000000005,0.0,0.0,0.0,0.625,0.0,0.333,0.75,0.4,0.304,,0.0,0.0
216,201586.0,10.4,32.4,10.7,0.4,0.68,0.667,0.588,0.4,0.656,0.543,0.319,0.328,0.0,0.5,0.0
217,203992.0,24.0,10.2,6.800000000000001,0.3,0.57,0.0,0.667,0.0,,,0.6,0.0,0.0,,
218,1627761.0,31.3,20.200000000000003,5.3,0.4,0.89,0.787,0.651,0.371,0.406,0.348,0.335,0.348,0.0,0.5,0.0
219,1629018.0,25.900000000000002,10.100000000000001,3.4000000000000004,0.0,0.0,0.735,0.655,0.395,0.463,0.404,0.388,0.345,0.3,0.0,0.0
220,201609.0,15.5,6.0,8.9,0.0,0.0,0.712,0.623,0.365,0.353,0.377,0.367,0.348,0.25,0.0,0.0
221,200768.0,20.8,12.7,15.9,0.5,0.82,0.571,0.675,0.389,0.549,0.452,0.336,0.356,0.4,0.0,0.25
222,203935.0,27.700000000000003,13.3,13.600000000000001,1.3,0.76,0.465,0.532,0.433,0.548,0.476,0.424,0.261,0.5,0.0,0.5
223,203486.0,20.0,32.800000000000004,5.4,0.7,1.07,0.0,0.75,0.0,0.0,1.0,0.667,0.75,,,0.0
224,1629740.0,21.8,23.5,4.3999999999999995,0.3,0.86,0.549,0.591,0.419,0.416,0.41,0.412,0.359,0.286,0.5,0.0
225,203585.0,22.0,9.4,5.7,0.0,0.0,0.429,0.686,0.0,0.2,0.5,0.5,0.5,0.0,0.0,0.0
226,1626178.0,22.5,18.099999999999998,8.1,0.3,0.46,0.5,0.644,0.571,0.214,0.214,0.556,0.385,0.0,,0.0
227,2772.0,30.099999999999998,9.0,7.8,0.0,0.0,0.517,0.58,0.414,0.446,0.444,0.369,0.357,0.2,0.0,0.0
228,201229.0,14.2,12.6,3.4000000000000004,0.9,0.69,0.652,0.624,0.412,0.452,0.452,0.397,0.351,0.364,0.0,0.167
229,1629661.0,19.3,19.6,7.000000000000001,0.4,0.73,0.833,0.676,0.2,0.2,0.25,0.429,0.25,0.0,,0.0
230,202734.0,20.0,10.6,4.6,0.3,0.62,0.625,0.597,0.367,0.347,0.381,0.336,0.368,0.0,1.0,0.333
231,,,,,0.8,0.75,0.561,0.597,0.445,0.368,0.383,0.419,0.336,0.5,0.0,0.0
232,1629048.0,13.900000000000002,63.800000000000004,4.1000000000000005,0.0,0.0,0.651,0.616,0.38,0.395,0.419,0.386,0.327,0.316,0.5,0.0
233,202695.0,36.3,18.5,13.200000000000001,0.4,1.07,0.6,0.632,0.222,0.444,0.294,0.3,0.385,0.0,0.0,0.0
234,1629645.0,22.900000000000002,15.4,3.9,0.3,1.0,0.762,0.642,0.462,0.414,0.278,0.27,0.256,0.0,0.0,0.0
235,204001.0,16.900000000000002,56.10000000000001,9.1,0.9,0.97,0.621,0.589,0.391,0.389,0.422,0.384,0.327,0.16,0.333,0.0
236,101107.0,23.400000000000002,27.3,4.9,0.5,0.86,0.578,0.659,0.391,0.421,0.371,0.372,0.357,0.286,0.0,0.0
237,1628470.0,15.2,35.0,3.0,0.3,1.18,0.75,0.63,0.404,0.392,0.442,0.395,0.363,0.222,0.25,0.143
238,1627812.0,22.2,9.1,4.3999999999999995,0.0,0.0,0.608,0.631,0.399,0.411,0.402,0.37,0.361,0.364,0.333,0.0
239,1629001.0,35.3,14.2,8.1,0.3,0.82,0.875,0.806,0.267,0.143,0.389,0.6,0.296,0.0,1.0,0.0
240,203110.0,28.4,26.400000000000002,7.199999999999999,0.6,0.88,0.722,0.597,0.456,0.354,0.375,0.331,0.379,0.5,0.0,0.0
241,1629750.0,28.599999999999998,12.7,3.8,0.0,0.0,1.0,0.765,0.625,0.333,0.5,0.375,0.3,,,0.0
242,1626196.0,19.400000000000002,17.599999999999998,11.700000000000001,0.0,0.0,0.857,0.787,0.385,0.143,0.333,0.333,0.368,0.0,,0.0
243,1627763.0,14.000000000000002,5.5,11.799999999999999,0.5,0.76,0.658,0.625,0.437,0.357,0.346,0.344,0.366,0.278,0.0,0.0
244,1629638.0,22.1,14.499999999999998,2.0,0.0,0.0,0.644,0.598,0.388,0.411,0.434,0.407,0.348,0.143,0.25,0.0
245,1628390.0,14.299999999999999,13.8,5.3,0.8,0.88,0.673,0.65,0.382,0.332,0.375,0.376,0.335,0.308,0.333,0.0
246,1628396.0,20.0,60.0,3.3000000000000003,0.4,1.0,0.75,0.611,0.5,0.222,0.4,0.25,0.308,0.0,0.0,0.0
247,1628411.0,15.8,13.4,7.7,0.0,0.0,0.667,0.571,0.333,0.571,0.375,0.375,0.2,,,0.0
248,203458.0,15.6,42.1,6.0,0.8,1.16,0.702,0.603,0.396,0.445,0.443,0.362,0.353,0.5,0.5,0.0
249,2546.0,20.1,11.1,5.5,0.6,0.77,0.75,0.616,0.366,0.45,0.436,0.341,0.336,0.389,0.0,0.0
250,1627884.0,27.400000000000002,29.5,5.800000000000001,0.4,1.0,0.601,0.603,0.362,0.365,0.421,0.387,0.343,0.375,0.0,0.0
251,203939.0,24.099999999999998,22.400000000000002,8.9,1.9,1.07,0.57,0.628,0.353,0.475,0.401,0.383,0.353,0.333,0.0,0.0
252,202738.0,10.2,7.7,-1.0,0.8,0.67,0.529,0.575,0.451,0.492,0.408,0.399,0.352,0.25,0.0,0.0
253,1628975.0,27.500000000000004,21.5,6.5,0.0,0.0,0.308,0.533,0.32,0.429,0.478,0.415,0.344,0.0,0.0,0.0
254,1629065.0,25.4,11.4,7.000000000000001,0.4,0.81,0.667,0.708,0.4,0.5,0.111,0.333,0.455,1.0,0.0,0.0
255,201976.0,24.099999999999998,17.599999999999998,11.4,0.8,0.79,0.6,0.703,0.385,0.36,0.429,0.405,0.283,0.0,0.0,0.0
256,203894.0,26.3,8.7,7.000000000000001,0.8,0.85,0.667,0.6,0.0,0.0,0.0,0.667,0.3,0.0,,0.0
257,1627846.0,17.7,19.6,6.5,0.3,0.83,0.549,0.59,0.387,0.404,0.41,0.388,0.346,0.091,0.0,0.0
258,202340.0,20.1,3.0,10.8,0.7,0.96,0.51,0.604,0.4,0.42,0.451,0.408,0.373,0.0,0.0,0.0
259,203991.0,15.4,49.0,11.1,1.9,0.96,0.6,0.613,0.444,0.31,0.561,0.367,0.343,0.0,0.0,0.0
260,201571.0,14.499999999999998,0.6,10.4,0.4,0.5,1.0,0.739,0.556,0.6,0.286,0.333,0.368,0.0,,0.0
261,1627814.0,20.1,4.3,7.9,0.5,1.2,0.64,0.61,0.445,0.481,0.435,0.388,0.368,0.194,0.143,0.0
262,1628407.0,22.5,3.9,5.2,0.0,0.0,0.694,0.671,0.346,0.517,0.538,0.365,0.381,0.25,0.0,0.0
263,203954.0,18.8,40.1,15.0,0.5,0.94,0.697,0.667,0.493,0.445,0.425,0.465,0.311,0.143,0.0,0.0
264,1628966.0,17.299999999999997,24.2,4.2,0.3,0.5,0.737,0.654,0.387,0.395,0.44,0.419,0.367,0.48,0.667,0.1
265,1626209.0,27.1,9.1,2.3,0.4,0.47,0.0,0.556,0.333,0.0,0.8,0.333,0.0,0.0,0.0,0.0
266,1629008.0,18.2,29.799999999999997,3.2,0.3,0.9,0.642,0.604,0.392,0.39,0.42,0.387,0.35,0.308,0.0,0.063
267,1629642.0,17.8,20.599999999999998,2.1999999999999997,0.3,1.42,0.69,0.559,0.354,0.311,0.444,0.397,0.358,0.333,0.0,0.0
268,203584.0,11.799999999999999,4.9,5.4,0.0,0.0,1.0,0.65,0.167,0.429,0.286,0.308,0.3,,0.0,0.0
269,1627767.0,12.8,32.4,3.3000000000000003,0.4,0.94,0.676,0.639,0.38,0.432,0.498,0.376,0.358,0.267,0.0,0.0
270,203920.0,12.7,23.7,5.3,0.6,0.87,1.0,0.7,0.286,0.333,0.0,0.182,0.462,,,0.0
271,1629013.0,10.9,7.1,8.6,0.5,0.65,0.667,0.611,0.397,0.377,0.414,0.351,0.357,0.5,0.0,0.0
272,1626181.0,20.7,13.900000000000002,12.2,0.0,0.0,0.651,0.599,0.399,0.395,0.428,0.402,0.335,0.214,0.0,0.111
273,200765.0,23.7,1.6,7.000000000000001,0.3,0.7,0.615,0.691,0.327,0.341,0.385,0.415,0.379,0.625,0.0,0.0
274,200757.0,29.599999999999998,29.299999999999997,3.9,0.3,0.8,0.707,0.663,0.387,0.483,0.494,0.365,0.356,0.5,0.0,0.0
275,1628035.0,25.3,18.2,2.6,0.3,0.75,0.671,0.612,0.388,0.412,0.364,0.394,0.382,0.176,1.0,0.0
276,1629735.0,16.1,56.8,2.1999999999999997,0.0,0.0,0.538,0.662,0.4,0.211,0.4,0.344,0.35,0.0,,0.0
277,1628998.0,27.900000000000002,12.3,6.3,0.0,0.0,0.608,0.598,0.417,0.376,0.402,0.334,0.341,0.273,0.5,0.0
278,203473.0,19.8,47.099999999999994,5.4,0.7,0.87,0.658,0.656,0.402,0.439,0.448,0.381,0.36,0.375,0.0,0.125
279,202330.0,12.5,11.1,13.5,0.5,1.26,0.727,0.647,0.35,0.455,0.37,0.329,0.322,0.5,0.0,0.0
280,1627823.0,13.600000000000001,11.4,4.1000000000000005,0.0,0.0,0.75,0.75,0.333,0.667,0.5,0.4,0.273,1.0,,0.0
281,203488.0,10.7,22.6,4.9,0.4,1.2,1.0,0.667,0.25,0.143,0.6,0.333,0.348,0.0,0.0,0.0
282,1626158.0,20.5,48.699999999999996,7.6,1.3,1.0,1.0,0.731,0.625,0.0,0.2,0.667,0.474,0.0,,0.0
283,1628425.0,23.599999999999998,8.4,7.5,0.0,0.0,0.548,0.67,0.412,0.259,0.326,0.366,0.282,0.333,0.0,0.0
284,1628976.0,12.9,39.1,11.700000000000001,1.3,1.02,0.667,0.684,0.311,0.5,0.387,0.465,0.447,0.0,0.0,0.0
285,203459.0,15.2,5.5,3.3000000000000003,0.0,0.0,0.632,0.609,0.346,0.367,0.286,0.355,0.319,0.0,0.0,0.0
286,1628368.0,28.499999999999996,18.9,4.0,0.4,0.57,0.0,0.722,0.0,0.0,0.0,0.3,0.438,,0.0,0.0
287,202324.0,15.5,35.699999999999996,7.8,1.4,1.02,0.667,0.71,0.286,0.474,0.222,0.464,0.446,0.0,0.0,0.0
288,203901.0,33.2,14.399999999999999,5.4,0.7,0.92,0.521,0.628,0.412,0.38,0.495,0.414,0.41,0.333,0.333,0.5
289,201162.0,23.400000000000002,7.5,4.8,0.0,0.0,0.7,0.625,0.372,0.384,0.364,0.35,0.339,0.409,0.0,0.0
290,1626156.0,18.5,9.0,4.3,0.4,1.39,0.621,0.63,0.386,0.32,0.495,0.403,0.318,0.0,0.0,0.0
291,1629058.0,21.099999999999998,2.0,5.1,0.0,0.0,0.646,0.601,0.33,0.444,0.426,0.341,0.311,0.0,0.0,0.0
292,1626157.0,16.7,34.1,3.4000000000000004,1.3,0.91,0.622,0.608,0.474,0.378,0.364,0.326,0.343,0.0,0.0,0.0
293,1629026.0,21.099999999999998,24.7,6.5,1.1,0.92,0.649,0.643,0.386,0.401,0.342,0.375,0.341,0.273,0.5,0.0
294,1628436.0,10.100000000000001,60.5,5.4,0.7,1.04,0.649,0.63,0.448,0.423,0.389,0.392,0.353,0.2,0.0,0.0
295,201188.0,14.799999999999999,32.2,15.5,0.6,0.65,0.665,0.584,0.433,0.365,0.421,0.411,0.356,0.154,0.0,0.0
296,200794.0,19.1,30.599999999999998,10.299999999999999,0.5,0.74,0.736,0.657,0.383,0.358,0.397,0.359,0.354,0.471,0.2,0.0
297,202331.0,29.099999999999998,13.5,10.9,0.0,0.0,0.657,0.586,0.435,0.336,0.402,0.411,0.354,1.0,0.0,0.0
298,1626188.0,14.499999999999998,2.9000000000000004,5.7,0.0,0.0,0.579,0.572,0.382,0.422,0.411,0.375,0.318,0.286,0.0,0.063
299,1629611.0,19.0,14.7,4.3,0.0,0.0,0.747,0.581,0.424,0.394,0.419,0.419,0.322,0.316,0.25,0.0
300,203382.0,7.8,36.5,4.7,0.7,0.86,0.545,0.567,0.444,0.375,0.0,0.412,0.481,0.0,0.0,0.0
301,1629035.0,23.5,8.7,5.4,0.0,0.0,0.68,0.629,0.375,0.455,0.425,0.4,0.358,0.455,0.0,0.0
302,1629655.0,10.4,70.0,6.1,0.6,1.0,0.66,0.635,0.394,0.404,0.429,0.381,0.354,0.077,0.0,0.0
303,101133.0,21.4,50.0,3.0,0.7,1.08,0.717,0.663,0.431,0.43,0.441,0.365,0.389,0.406,0.25,0.0
