,Player ID,Scoring percentPTS2PT_MR,Scoring percentPTS3PT,Scoring percentPTSFBPs,Scoring percentPTSFT,Scoring percentPTSOffTO,Scoring percentPTSPITP,Scoring 2FGMpercentAST,Scoring 3FGMpercentAST,Scoring FGMpercentAST,Scoring DriveFGPCT,Scoring CatchShootFGPCT,Scoring PullUpFGPCT,Scoring ITPFGPCT,Scoring PostFGPCT,Scoring ElbowFGPCT,Scoring RA FGPCT,Scoring ITP(NonRA) FGPCT,Scoring MR FGPCT,Scoring LC3 FGPCT,Scoring RC3 FGPCT,Scoring ATB3 FGPCT,Scoring Backcourt3 FGPCT,Scoring Corner FGPCT
112,1627936.0,3.7,37.4,22.0,18.7,18.7,40.3,56.7,88.2,68.1,47.099999999999994,25.900000000000002,27.3,33.300000000000004,0.0,0.0,56.3,50.0,33.300000000000004,50.0,50.0,9.5,0.0,50.0
113,203085.0,0.9,47.4,10.4,12.5,15.6,39.2,31.8,73.1,50.0,0.0,50.0,0.0,85.7,0.0,0.0,77.8,0.0,0.0,0.0,50.0,50.0,0.0,50.0
114,203469.0,1.1,9.3,9.3,18.1,15.0,71.5,68.8,94.1,70.8,50.0,39.4,31.3,61.8,44.1,42.699999999999996,69.1,44.5,36.7,0.0,100.0,18.2,0.0,50.0
115,1627749.0,21.6,16.2,20.7,13.1,16.2,49.0,32.8,96.4,41.2,44.1,40.8,43.7,53.300000000000004,0.0,64.3,55.2,39.6,46.300000000000004,36.4,42.1,36.199999999999996,0.0,39.0
116,1629672.0,12.4,13.1,9.7,19.2,15.3,55.3,54.5,96.6,59.3,47.199999999999996,34.1,31.3,57.49999999999999,0.0,58.3,62.2,29.5,31.3,50.0,57.099999999999994,33.7,0.0,53.800000000000004
117,101141.0,6.5,35.6,14.6,16.4,14.3,41.5,78.7,97.7,85.0,49.9,44.5,40.400000000000006,71.39999999999999,0.0,100.0,62.8,36.7,48.1,52.0,50.0,37.4,0.0,51.4
118,203922.0,18.0,32.1,21.4,9.9,22.0,40.0,77.7,91.2,81.3,36.8,28.599999999999998,24.5,70.0,0.0,0.0,50.7,28.1,18.0,20.0,50.0,28.9,0.0,33.300000000000004
119,200755.0,15.3,58.2,16.5,18.4,13.4,8.2,80.4,92.8,88.1,42.6,36.5,44.4,50.0,0.0,100.0,50.0,50.8,51.7,50.0,38.5,32.5,0.0,42.9
120,1628369.0,10.9,35.1,12.6,15.9,15.6,38.2,46.2,60.3,50.7,44.7,18.4,23.1,63.6,0.0,66.7,57.699999999999996,10.0,20.0,20.0,11.1,22.2,0.0,14.299999999999999
121,200746.0,31.9,18.6,3.8,15.8,9.9,33.8,55.9,94.9,62.1,50.0,37.2,28.599999999999998,67.60000000000001,64.7,51.9,70.6,38.5,35.699999999999996,25.0,0.0,0.0,0.0,20.0
122,1627737.0,2.3,5.5,14.1,22.1,14.1,70.0,73.2,100.0,74.5,45.800000000000004,27.700000000000003,15.0,75.4,0.0,69.6,74.2,29.2,28.599999999999998,32.5,16.2,36.0,0.0,24.7
123,1628964.0,4.4,31.9,6.6,8.1,18.7,55.7,57.3,100.0,68.5,56.39999999999999,43.1,38.0,53.800000000000004,0.0,57.099999999999994,63.5,45.4,44.9,37.5,54.50000000000001,28.299999999999997,0.0,47.4
124,1626192.0,0.0,42.5,15.0,7.3,20.2,50.2,72.6,94.3,80.4,66.7,40.699999999999996,55.60000000000001,100.0,0.0,100.0,66.7,100.0,45.5,33.300000000000004,20.0,50.0,0.0,25.0
125,201577.0,3.1,23.2,6.2,8.9,11.6,64.9,55.7,100.0,63.9,51.0,38.2,40.0,68.2,100.0,70.0,58.8,51.4,34.4,27.3,53.800000000000004,37.1,0.0,37.1
126,203503.0,5.9,67.2,12.6,5.2,17.7,21.7,64.3,90.1,80.3,51.4,40.2,42.0,69.5,56.8,61.4,69.0,46.800000000000004,46.1,47.8,25.0,35.199999999999996,0.0,38.5
127,1629027.0,5.1,35.0,10.3,26.4,13.8,33.4,16.4,28.3,20.9,12.5,30.0,9.1,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,28.599999999999998,0.0,0.0
128,202684.0,3.0,3.5,5.3,15.2,11.2,78.3,60.6,57.1,60.5,0.0,0.0,0.0,60.0,100.0,0.0,33.300000000000004,66.7,0.0,0.0,0.0,0.0,0.0,0.0
129,1628972.0,15.7,23.5,12.7,14.7,17.8,46.2,52.5,97.5,61.6,34.599999999999994,42.0,35.699999999999996,50.0,0.0,80.0,49.0,32.2,35.199999999999996,41.199999999999996,43.5,37.0,0.0,42.5
130,1626161.0,5.9,0.0,11.5,10.5,18.0,83.6,78.4,0.0,78.4,33.300000000000004,50.0,0.0,40.0,0.0,0.0,27.3,100.0,0.0,0.0,0.0,50.0,0.0,0.0
131,203932.0,8.4,25.9,16.7,16.1,18.0,49.6,50.7,88.3,59.4,0.0,23.1,50.0,57.699999999999996,53.800000000000004,63.6,66.3,29.7,42.1,20.0,13.3,21.8,0.0,15.0
132,1628988.0,10.4,46.0,11.4,9.7,13.5,34.0,26.2,81.1,48.6,41.5,38.0,39.0,54.800000000000004,40.0,52.2,52.1,39.4,40.5,29.2,40.0,36.0,0.0,34.699999999999996
133,202692.0,12.6,32.5,10.8,25.9,15.0,28.9,47.8,72.6,56.3,57.599999999999994,36.7,32.4,0.0,0.0,0.0,52.900000000000006,66.7,40.0,33.300000000000004,33.300000000000004,31.6,0.0,33.300000000000004
134,1628978.0,5.8,41.2,20.2,10.0,19.1,43.0,53.6,79.0,62.8,58.699999999999996,39.0,43.5,62.3,50.0,58.4,64.8,41.0,44.6,50.0,0.0,26.200000000000003,0.0,16.7
135,1628373.0,21.3,36.2,10.3,13.5,14.5,29.1,29.6,82.4,46.7,47.5,42.9,41.0,76.3,0.0,62.5,60.6,42.5,46.0,28.599999999999998,50.0,36.199999999999996,0.0,40.9
136,1628382.0,3.5,42.1,14.7,10.2,11.6,44.2,82.4,92.5,86.1,100.0,0.0,100.0,62.5,0.0,50.0,72.2,66.7,0.0,0.0,0.0,0.0,0.0,0.0
137,203086.0,1.3,51.0,3.7,5.7,10.7,42.0,83.1,94.1,87.9,55.7,35.5,33.6,56.3,0.0,71.39999999999999,62.4,36.1,48.699999999999996,18.2,31.6,35.6,0.0,24.4
138,1629016.0,10.8,34.9,6.2,19.7,13.8,34.6,60.7,100.0,74.0,48.1,38.4,25.7,60.6,100.0,80.0,64.60000000000001,30.8,30.8,42.9,42.3,32.7,0.0,42.6
139,203500.0,0.8,0.6,4.2,16.6,9.9,82.1,65.9,100.0,66.1,53.2,42.9,35.699999999999996,71.0,0.0,77.8,67.5,45.9,27.900000000000002,43.3,41.699999999999996,43.9,0.0,43.1
140,1713.0,12.4,59.3,6.6,8.9,12.0,19.4,46.3,86.3,68.5,45.5,34.9,0.0,53.6,75.0,71.39999999999999,61.3,38.9,0.0,25.0,60.0,33.300000000000004,0.0,38.5
141,1629629.0,7.2,41.7,15.0,17.5,13.5,33.6,51.6,85.5,65.4,41.5,30.5,25.0,62.9,40.699999999999996,47.099999999999994,60.4,37.0,28.599999999999998,25.0,33.300000000000004,27.6,0.0,30.8
142,1628464.0,5.5,15.0,7.3,14.0,16.8,65.5,78.2,100.0,80.9,75.0,40.0,50.0,68.8,44.4,71.39999999999999,69.39999999999999,54.2,66.7,0.0,100.0,0.0,0.0,100.0
143,1627863.0,1.6,59.5,16.9,11.8,18.5,27.1,71.2,95.0,85.1,60.9,45.9,35.5,81.8,100.0,100.0,81.5,41.699999999999996,26.700000000000003,54.50000000000001,44.6,43.2,0.0,49.0
144,203967.0,7.4,37.7,6.3,12.6,13.4,42.4,67.0,98.3,77.5,33.300000000000004,50.0,50.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,66.7,0.0,0.0
145,202066.0,4.5,60.1,16.2,10.0,14.7,25.4,57.5,87.8,74.9,39.0,34.8,25.7,55.60000000000001,50.0,37.5,42.1,34.5,25.900000000000002,22.2,50.0,28.599999999999998,0.0,27.3
146,1627777.0,2.1,66.2,13.9,6.8,8.5,24.9,44.7,100.0,79.0,66.7,66.7,0.0,74.6,64.3,50.0,78.8,33.300000000000004,66.7,100.0,0.0,66.7,0.0,50.0
147,203507.0,3.8,15.2,21.3,21.3,15.9,59.7,42.8,56.2,44.6,60.5,24.4,0.0,78.2,50.0,66.7,78.8,28.599999999999998,0.0,20.0,42.9,22.2,0.0,33.300000000000004
148,1629067.0,1.7,23.4,17.3,19.5,19.0,55.4,59.1,100.0,67.9,39.6,27.1,21.4,61.1,0.0,50.0,52.0,33.300000000000004,0.0,0.0,33.300000000000004,24.2,0.0,25.0
149,1629630.0,5.7,13.5,14.3,19.6,12.9,61.2,27.9,47.4,30.2,47.699999999999996,40.699999999999996,29.4,58.599999999999994,100.0,69.19999999999999,62.2,40.5,33.900000000000006,39.4,40.0,36.7,0.0,39.7
150,203109.0,4.0,53.9,20.2,16.6,17.0,25.5,59.5,81.1,71.3,0.0,100.0,0.0,53.1,100.0,21.4,59.4,15.4,100.0,0.0,0.0,0.0,0.0,0.0
151,201952.0,3.7,20.4,8.1,27.4,12.1,48.5,14.1,40.5,19.6,38.800000000000004,27.700000000000003,17.599999999999998,62.5,0.0,100.0,66.7,15.0,33.300000000000004,37.5,87.5,11.1,0.0,62.5
152,1629673.0,13.3,46.3,11.2,20.7,21.0,19.7,51.6,87.9,69.2,44.4,22.0,30.599999999999998,65.5,0.0,60.0,55.1,40.300000000000004,38.3,0.0,37.5,19.0,0.0,27.3
153,1628404.0,0.8,58.2,29.4,12.0,15.5,29.0,44.7,98.0,74.9,42.4,43.2,21.8,40.0,0.0,66.7,54.50000000000001,23.1,27.800000000000004,50.0,20.0,34.5,0.0,40.0
154,203482.0,3.3,49.7,6.9,16.6,14.4,30.4,67.2,95.0,81.0,49.4,35.6,46.300000000000004,75.0,0.0,33.300000000000004,56.10000000000001,46.1,47.199999999999996,25.0,37.5,37.1,0.0,29.2
155,203937.0,14.1,9.4,18.8,13.7,14.9,62.7,54.1,100.0,57.5,33.300000000000004,33.300000000000004,0.0,62.9,53.800000000000004,47.8,62.2,45.9,38.9,0.0,0.0,16.7,0.0,0.0
156,203524.0,6.6,61.3,13.1,9.5,17.2,22.6,62.5,92.9,80.2,55.60000000000001,29.9,39.0,52.900000000000006,33.300000000000004,44.4,66.9,34.599999999999994,38.6,21.4,29.4,35.9,0.0,25.8
157,203115.0,9.4,36.0,12.7,11.9,15.3,42.8,37.0,70.1,47.5,47.4,28.4,35.0,40.0,50.0,80.0,53.800000000000004,33.300000000000004,10.0,35.699999999999996,0.0,33.0,0.0,20.0
158,1629634.0,2.1,10.9,15.2,12.6,15.9,74.5,83.3,100.0,84.8,0.0,100.0,0.0,100.0,0.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1627742.0,12.3,30.3,12.8,21.3,12.8,36.1,28.3,89.8,46.4,48.199999999999996,34.4,40.2,62.9,58.199999999999996,44.7,68.0,42.6,43.0,29.4,29.4,28.999999999999996,0.0,29.4
160,1628449.0,2.0,22.2,11.4,23.2,18.5,52.5,69.1,100.0,75.7,42.1,40.6,40.9,56.599999999999994,28.599999999999998,38.5,57.4,45.9,54.2,46.2,20.8,39.0,0.0,29.7
161,201568.0,13.4,46.3,4.6,22.5,10.9,17.8,50.0,86.4,68.1,50.9,43.0,40.6,64.0,50.0,58.3,67.0,40.9,45.300000000000004,56.599999999999994,35.699999999999996,37.8,0.0,52.2
162,203476.0,9.8,40.5,3.7,13.5,14.4,36.2,68.8,97.9,79.5,40.5,16.7,28.999999999999996,75.0,50.0,100.0,52.400000000000006,28.599999999999998,40.0,0.0,0.0,0.0,0.0,0.0
163,203114.0,23.7,35.6,12.2,15.3,12.8,25.4,39.8,71.9,50.3,41.9,33.0,39.4,58.3,0.0,83.3,53.900000000000006,38.5,41.3,38.5,35.699999999999996,30.7,0.0,37.0
164,2594.0,9.3,76.7,9.3,8.6,11.3,5.3,77.3,97.4,92.9,64.3,33.6,26.700000000000003,54.400000000000006,56.49999999999999,45.0,60.0,47.4,31.8,33.300000000000004,50.0,32.800000000000004,0.0,42.9
165,1628366.0,6.1,59.6,17.0,5.4,15.2,29.0,40.8,80.2,61.7,42.9,25.0,43.8,100.0,0.0,100.0,66.7,28.599999999999998,60.0,0.0,33.300000000000004,31.3,0.0,20.0
166,201158.0,20.3,53.9,10.9,12.5,7.4,13.3,93.0,89.1,91.0,42.6,35.8,34.300000000000004,66.7,0.0,80.0,55.1,35.0,40.2,58.3,41.199999999999996,28.000000000000004,0.0,48.3
167,1629680.0,0.9,61.0,21.2,10.4,22.9,27.7,75.8,100.0,90.0,37.1,43.7,31.5,60.0,0.0,33.300000000000004,51.5,22.1,31.1,42.4,43.3,38.4,0.0,42.9
168,1629023.0,1.8,32.2,11.1,13.1,14.4,52.8,81.3,96.6,85.6,47.4,44.0,30.5,53.6,0.0,50.0,61.5,40.6,37.7,47.599999999999994,52.300000000000004,37.3,0.0,50.0
169,201937.0,19.4,26.6,10.8,21.0,12.8,33.0,29.8,86.3,44.1,25.0,15.4,14.299999999999999,0.0,0.0,0.0,20.0,33.300000000000004,0.0,100.0,0.0,20.8,0.0,33.300000000000004
170,1629004.0,1.0,68.2,17.0,11.7,21.3,19.1,47.6,94.7,80.3,40.9,34.699999999999996,31.900000000000002,40.0,0.0,60.0,55.300000000000004,40.5,34.0,40.300000000000004,32.7,31.1,0.0,37.0
171,203076.0,11.4,12.0,13.3,26.1,14.0,50.4,59.4,100.0,64.0,50.0,37.5,61.5,0.0,0.0,0.0,100.0,33.300000000000004,50.0,75.0,28.599999999999998,40.0,0.0,45.5
172,203078.0,14.6,26.2,10.1,22.8,12.5,36.4,36.0,64.1,43.1,42.9,36.8,25.0,70.0,0.0,0.0,80.0,50.0,33.300000000000004,41.199999999999996,40.0,32.9,0.0,40.6
173,202339.0,5.8,23.3,21.8,18.7,15.8,52.1,30.1,44.6,33.2,38.5,38.0,34.300000000000004,65.2,0.0,68.8,58.5,25.3,43.9,50.0,45.5,27.1,0.0,48.5
174,203914.0,9.4,35.1,19.1,13.4,25.3,42.1,76.0,89.1,80.1,33.300000000000004,29.5,50.0,44.800000000000004,0.0,100.0,64.7,6.7,20.0,33.300000000000004,16.7,29.2,0.0,28.599999999999998
175,203210.0,1.4,62.2,6.8,9.9,16.3,26.5,56.1,100.0,82.4,41.699999999999996,42.199999999999996,40.5,57.099999999999994,66.7,50.0,63.6,36.8,43.8,50.0,33.300000000000004,42.199999999999996,0.0,41.3
176,202710.0,9.1,8.9,12.5,37.2,17.9,44.9,38.3,53.6,39.8,50.0,48.6,38.9,70.6,0.0,81.8,68.5,34.1,37.5,52.0,47.4,45.0,0.0,50.0
177,201950.0,4.3,31.2,14.6,10.8,15.3,53.7,29.2,52.2,35.2,52.5,40.2,35.3,71.39999999999999,100.0,40.0,70.7,39.5,38.5,40.400000000000006,43.2,38.800000000000004,0.0,41.699999999999996
178,202689.0,9.0,46.8,10.3,18.1,13.3,26.2,26.1,49.4,37.0,59.8,36.8,33.300000000000004,68.7,57.99999999999999,57.3,74.2,38.2,38.800000000000004,62.5,0.0,29.7,0.0,50.0
179,201567.0,17.0,44.0,5.0,17.9,12.1,21.2,57.4,92.4,72.6,44.3,43.4,39.4,66.7,66.7,55.60000000000001,67.30000000000001,43.5,46.0,35.099999999999994,47.5,37.8,0.0,41.6
180,1628374.0,1.4,43.9,14.3,17.8,16.8,36.8,53.8,99.0,73.4,0.0,36.4,11.1,63.6,30.0,55.900000000000006,76.2,46.7,44.4,100.0,0.0,16.7,0.0,40.0
181,1629022.0,13.6,27.3,24.2,13.6,16.3,45.5,55.1,95.8,64.7,48.8,37.0,40.9,67.60000000000001,60.0,76.9,66.5,36.8,42.0,57.599999999999994,25.0,35.699999999999996,0.0,41.5
182,202694.0,22.0,41.5,7.4,18.6,12.2,17.8,29.3,76.9,48.8,52.2,41.099999999999994,45.9,56.99999999999999,16.7,55.800000000000004,69.3,43.4,49.3,44.0,37.5,37.8,0.0,40.8
183,203521.0,1.7,27.5,0.0,20.8,5.0,50.0,25.8,81.8,40.5,56.8,38.1,26.3,55.800000000000004,28.599999999999998,61.5,65.2,40.5,37.9,42.9,45.0,32.4,0.0,43.9
184,203457.0,4.4,0.8,6.1,18.8,14.4,75.9,82.8,100.0,82.9,46.7,27.0,22.2,61.4,50.0,43.8,66.2,46.7,23.5,32.1,25.0,22.0,0.0,29.5
185,1629639.0,17.2,49.3,9.6,10.9,14.8,22.6,46.7,77.8,60.7,52.800000000000004,44.3,34.4,60.0,0.0,50.0,67.4,45.1,50.0,60.699999999999996,30.0,35.9,0.0,52.6
186,203952.0,7.5,29.4,6.0,16.2,13.9,46.9,37.8,75.8,47.9,41.4,32.1,27.800000000000004,55.400000000000006,33.300000000000004,58.8,57.199999999999996,27.800000000000004,38.5,35.0,29.4,20.0,0.0,32.4
187,202687.0,1.2,0.0,5.6,23.1,12.4,75.7,83.1,0.0,83.1,46.2,36.6,35.8,61.8,44.800000000000004,40.6,62.5,37.2,27.400000000000002,43.5,32.0,38.0,100.0,37.5
188,1628981.0,3.3,6.6,10.4,13.2,9.3,76.9,68.5,100.0,70.1,55.00000000000001,40.300000000000004,46.2,69.0,31.8,50.0,75.0,30.4,48.4,0.0,0.0,0.0,0.0,0.0
189,1628422.0,19.2,53.6,11.9,7.3,22.2,19.9,55.9,81.5,68.1,54.50000000000001,45.5,32.4,69.5,53.2,60.5,72.1,48.4,42.199999999999996,0.0,0.0,57.099999999999994,0.0,0.0
190,201599.0,0.5,0.0,2.7,17.6,11.3,81.9,72.0,0.0,72.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,201565.0,14.2,15.1,9.3,13.5,9.5,57.3,16.8,65.9,22.8,50.0,22.6,0.0,50.0,50.0,53.7,61.5,40.0,28.599999999999998,33.300000000000004,0.0,19.0,0.0,25.0
192,1629059.0,5.3,36.3,16.8,21.6,23.7,36.8,45.0,78.3,57.1,50.0,11.1,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,12.5,0.0,0.0
193,1626144.0,12.8,23.9,9.5,13.8,9.5,49.5,29.4,69.2,37.5,0.0,28.000000000000004,26.900000000000002,57.099999999999994,0.0,33.300000000000004,63.6,66.7,23.5,0.0,75.0,20.8,0.0,33.300000000000004
194,1627832.0,4.0,46.0,19.8,17.2,18.2,32.9,17.4,70.2,41.4,52.2,38.2,15.4,66.7,0.0,64.3,60.8,50.0,30.0,50.0,38.5,31.0,0.0,44.4
195,1627750.0,19.1,29.0,8.8,15.9,14.3,36.0,48.3,64.6,52.5,100.0,0.0,0.0,71.39999999999999,0.0,83.3,78.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0
196,1629010.0,16.2,48.5,14.0,8.8,18.4,26.5,41.4,90.9,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1628989.0,7.2,56.0,11.1,8.5,16.3,28.3,35.7,85.4,61.2,40.0,46.7,39.900000000000006,75.0,0.0,100.0,46.5,34.4,43.6,37.5,31.3,42.4,0.0,33.300000000000004
198,1626204.0,8.0,31.6,6.6,8.9,12.9,51.5,61.4,97.8,70.9,48.0,36.8,41.099999999999994,88.9,0.0,50.0,56.699999999999996,42.9,40.5,30.0,38.7,37.3,0.0,35.3
199,1626167.0,10.5,36.4,2.6,17.6,11.6,35.5,74.8,100.0,83.5,50.0,50.0,75.0,61.6,39.1,64.0,66.0,44.1,59.3,0.0,0.0,0.0,0.0,0.0
200,202335.0,2.7,68.5,17.4,12.3,17.8,16.4,81.0,100.0,94.4,43.6,40.0,36.6,100.0,0.0,100.0,56.89999999999999,29.4,33.300000000000004,42.9,100.0,36.8,0.0,50.0
201,1629628.0,6.2,23.5,14.8,20.2,16.9,50.2,35.8,97.9,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,201566.0,15.2,10.5,17.8,19.1,16.4,55.1,23.7,58.1,26.8,33.300000000000004,47.8,41.699999999999996,78.60000000000001,0.0,60.0,58.8,30.8,44.800000000000004,34.8,64.1,43.8,0.0,53.2
203,1626203.0,2.0,37.9,11.1,16.7,20.2,43.4,62.2,96.0,74.3,62.5,12.5,37.5,0.0,0.0,0.0,100.0,57.099999999999994,33.300000000000004,0.0,0.0,12.5,0.0,0.0
204,202722.0,3.0,70.9,13.5,11.8,19.1,14.2,73.7,91.7,86.9,48.4,36.199999999999996,37.9,68.2,0.0,81.8,57.99999999999999,43.2,38.7,40.0,55.60000000000001,32.7,0.0,47.4
205,1628402.0,10.8,38.2,12.0,17.0,18.1,34.0,50.0,90.9,64.8,66.7,21.7,40.0,72.7,100.0,48.0,75.7,47.099999999999994,33.300000000000004,0.0,25.0,33.300000000000004,0.0,10.0
206,201588.0,4.7,47.0,16.4,12.9,11.2,35.5,46.5,62.7,53.6,33.300000000000004,38.7,47.099999999999994,49.3,43.8,66.7,55.7,41.699999999999996,41.699999999999996,46.7,34.5,38.2,0.0,40.699999999999996
207,1627759.0,7.2,30.7,22.5,16.0,17.8,46.1,47.7,92.3,60.1,52.900000000000006,66.7,25.0,70.5,28.000000000000004,58.8,70.19999999999999,40.400000000000006,50.0,0.0,0.0,60.0,0.0,0.0
208,203087.0,23.0,28.1,11.8,15.0,17.1,33.9,36.6,75.5,46.3,56.699999999999996,28.299999999999997,24.4,73.7,63.6,55.900000000000006,72.6,43.5,27.500000000000004,30.4,35.3,24.7,0.0,32.5
209,1628398.0,8.3,34.7,14.3,14.6,16.3,42.3,60.7,92.2,70.6,19.400000000000002,35.099999999999994,34.300000000000004,66.7,0.0,25.0,36.8,33.300000000000004,32.7,20.0,40.0,34.5,0.0,30.0
210,1629029.0,2.8,30.4,9.6,24.1,10.7,42.6,17.0,23.3,18.9,34.300000000000004,32.800000000000004,36.3,79.5,50.0,63.6,64.60000000000001,22.7,38.2,48.8,28.799999999999997,33.300000000000004,0.0,37.6
211,1627736.0,11.8,55.2,14.6,9.5,17.9,23.5,66.7,94.4,80.9,47.599999999999994,40.0,55.60000000000001,67.7,55.00000000000001,58.3,73.8,40.8,33.300000000000004,0.0,0.0,50.0,0.0,0.0
212,202693.0,9.1,46.3,6.6,12.6,14.4,32.1,63.0,100.0,78.9,43.9,35.5,39.4,72.7,25.0,80.0,60.3,29.2,60.0,28.599999999999998,37.5,33.300000000000004,0.0,33.300000000000004
213,202696.0,8.6,26.6,3.2,10.8,11.9,54.0,74.7,98.6,80.0,45.0,58.3,100.0,63.6,50.0,69.69999999999999,67.7,49.3,55.60000000000001,0.0,0.0,0.0,0.0,0.0
214,1627783.0,7.7,27.0,17.5,16.5,18.5,48.8,41.8,65.6,47.5,53.7,44.6,39.6,60.0,0.0,50.0,61.5,45.5,47.4,30.8,37.5,36.3,0.0,34.5
215,203526.0,7.0,41.9,8.7,8.1,9.3,43.0,37.2,87.5,55.2,66.7,0.0,33.300000000000004,0.0,0.0,0.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
216,201586.0,14.1,23.2,8.3,11.1,15.1,51.5,79.4,100.0,83.3,42.9,40.0,28.599999999999998,60.0,66.7,50.0,57.099999999999994,46.7,33.300000000000004,33.300000000000004,50.0,33.300000000000004,0.0,42.9
217,203992.0,12.3,54.2,10.0,9.4,11.5,24.2,30.1,83.0,56.4,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
218,1627761.0,0.8,18.1,19.3,10.4,25.7,70.7,58.4,100.0,64.4,46.7,37.7,41.4,66.0,75.0,56.49999999999999,63.3,45.9,46.300000000000004,47.099999999999994,35.3,33.900000000000006,0.0,41.199999999999996
219,1629018.0,10.9,64.3,13.3,6.5,11.6,18.4,41.9,82.5,66.0,29.799999999999997,32.7,37.5,61.3,100.0,73.3,60.5,38.5,35.3,36.7,40.0,29.9,0.0,38.3
220,201609.0,8.1,41.7,10.1,18.1,9.7,32.1,30.2,62.5,43.4,55.7,39.6,34.699999999999996,58.099999999999994,30.0,40.0,64.3,39.5,50.0,40.0,31.6,35.5,0.0,35.9
221,200768.0,5.7,43.7,18.0,24.5,11.4,26.1,24.6,55.3,39.3,54.2,39.1,28.199999999999996,73.3,25.0,30.0,68.10000000000001,20.0,37.5,50.0,11.1,38.9,0.0,29.4
222,203935.0,4.8,54.5,12.6,14.7,15.0,26.0,34.9,71.4,54.7,14.299999999999999,44.2,25.0,50.0,50.0,50.0,33.300000000000004,50.0,25.0,60.0,50.0,37.9,0.0,53.800000000000004
223,203486.0,1.3,0.0,7.3,19.9,17.4,78.9,71.7,0.0,71.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1629740.0,6.8,55.9,8.7,11.4,18.6,25.9,62.8,100.0,82.6,48.8,40.9,31.5,65.7,47.9,59.099999999999994,66.4,39.2,31.6,33.300000000000004,44.0,39.6,0.0,39.800000000000004
225,203585.0,1.4,41.4,15.9,9.0,11.0,48.3,72.2,100.0,82.1,0.0,0.0,0.0,66.7,0.0,0.0,71.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1626178.0,4.9,1.8,12.6,25.2,21.5,68.1,67.2,100.0,67.8,12.5,16.7,33.300000000000004,66.7,0.0,100.0,70.0,0.0,0.0,33.300000000000004,33.300000000000004,14.299999999999999,0.0,33.300000000000004
227,2772.0,0.0,57.4,28.4,11.6,15.5,31.0,66.0,93.1,81.0,56.3,14.299999999999999,0.0,68.8,50.0,61.5,71.89999999999999,33.300000000000004,40.0,0.0,0.0,0.0,0.0,0.0
