,Player ID,Scoring percentPTS2PT_MR,Scoring percentPTS3PT,Scoring percentPTSFBPs,Scoring percentPTSFT,Scoring percentPTSOffTO,Scoring percentPTSPITP,Scoring 2FGMpercentAST,Scoring 3FGMpercentAST,Scoring FGMpercentAST,Scoring DriveFGPCT,Scoring CatchShootFGPCT,Scoring PullUpFGPCT,Scoring ITPFGPCT,Scoring PostFGPCT,Scoring ElbowFGPCT,Scoring RA FGPCT,Scoring ITP(NonRA) FGPCT,Scoring MR FGPCT,Scoring LC3 FGPCT,Scoring RC3 FGPCT,Scoring ATB3 FGPCT,Scoring Backcourt3 FGPCT,Scoring Corner FGPCT
228,201229.0,2.9,69.6,11.6,10.1,13.0,17.4,85.7,96.9,93.5,38.800000000000004,30.4,30.099999999999998,63.3,60.0,44.4,54.300000000000004,24.3,37.5,22.2,24.0,31.6,0.0,23.3
229,1629661.0,5.5,67.4,19.1,9.2,17.8,17.8,65.8,98.6,87.4,0.0,54.50000000000001,0.0,33.300000000000004,50.0,66.7,50.0,50.0,40.0,0.0,100.0,28.599999999999998,0.0,50.0
230,202734.0,8.5,41.3,11.5,6.3,13.5,44.0,42.9,94.5,60.6,51.5,33.300000000000004,35.699999999999996,48.4,0.0,63.6,63.1,44.0,66.7,33.300000000000004,33.300000000000004,25.0,0.0,33.300000000000004
231,0.0,3.6,0.8,6.8,14.5,13.2,81.0,50.9,100.0,51.2,66.7,25.0,0.0,69.69999999999999,0.0,68.30000000000001,72.7,18.2,50.0,100.0,0.0,0.0,0.0,100.0
232,1629048.0,21.9,9.4,4.7,15.6,10.2,53.1,85.4,100.0,86.5,48.8,42.199999999999996,37.9,62.2,54.50000000000001,54.800000000000004,64.1,44.800000000000004,42.0,47.099999999999994,50.0,34.4,0.0,48.4
233,202695.0,17.9,23.4,10.8,22.4,13.8,36.3,29.1,67.4,37.7,50.0,0.0,0.0,50.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,1629645.0,9.2,31.4,15.3,13.1,15.6,46.2,42.1,79.1,52.2,66.7,5.6000000000000005,33.300000000000004,50.0,0.0,60.0,52.900000000000006,57.099999999999994,75.0,12.5,0.0,11.799999999999999,0.0,12.5
235,204001.0,11.9,37.6,6.1,18.7,12.1,31.8,69.2,95.9,78.9,46.6,39.7,40.0,48.199999999999996,34.0,52.800000000000004,59.3,37.6,38.3,50.0,24.3,40.9,0.0,38.800000000000004
236,101107.0,2.1,47.5,5.6,15.8,14.4,34.5,63.5,97.8,79.4,51.2,36.4,25.0,65.2,14.299999999999999,66.7,68.8,42.5,38.5,38.5,36.1,34.0,0.0,37.3
237,1628470.0,2.9,42.0,15.9,9.7,12.6,45.4,68.0,96.6,78.5,43.8,33.300000000000004,39.800000000000004,50.0,33.300000000000004,0.0,56.99999999999999,36.7,36.6,25.0,57.099999999999994,35.8,0.0,45.5
238,1627812.0,29.5,31.1,12.0,16.4,14.2,23.0,25.0,73.7,38.8,49.6,39.800000000000004,30.8,65.2,52.300000000000004,53.800000000000004,68.0,29.099999999999998,39.5,20.599999999999998,44.7,41.099999999999994,0.0,34.599999999999994
239,1629001.0,9.2,19.4,27.4,20.9,25.2,50.5,52.6,85.7,58.5,59.3,30.0,31.6,0.0,0.0,0.0,61.9,50.0,33.300000000000004,0.0,0.0,31.3,0.0,0.0
240,203110.0,6.5,31.9,10.6,18.6,13.6,43.1,72.6,100.0,80.8,52.800000000000004,37.3,43.5,68.60000000000001,0.0,63.6,59.3,44.7,47.4,30.8,42.9,33.1,0.0,37.0
241,1629750.0,3.2,14.4,31.2,18.4,29.6,64.0,61.9,100.0,66.7,60.0,50.0,45.5,100.0,0.0,0.0,83.3,33.300000000000004,33.300000000000004,0.0,0.0,42.9,0.0,0.0
242,1626196.0,20.4,32.2,7.9,15.6,17.9,31.8,41.7,79.7,52.7,38.5,16.7,30.0,0.0,0.0,0.0,44.4,42.9,33.300000000000004,0.0,0.0,28.599999999999998,0.0,0.0
243,1627763.0,20.3,24.7,7.6,18.5,11.3,36.5,20.7,39.3,24.9,43.1,35.3,34.9,66.7,0.0,60.0,54.300000000000004,27.800000000000004,41.3,28.599999999999998,23.5,34.300000000000004,0.0,26.700000000000003
244,1629638.0,3.8,56.9,3.8,8.1,16.6,31.3,13.5,90.0,53.2,37.8,41.9,44.800000000000004,33.300000000000004,0.0,50.0,47.599999999999994,18.8,41.0,36.7,59.099999999999994,41.3,0.0,46.2
245,1628390.0,8.6,67.7,10.2,5.4,9.7,18.3,92.0,97.6,95.5,43.0,31.7,30.5,61.199999999999996,51.9,66.7,63.9,42.3,31.7,28.599999999999998,20.0,26.400000000000002,0.0,22.2
246,1628396.0,0.0,0.0,8.3,11.6,9.4,88.4,67.5,0.0,67.5,0.0,0.0,0.0,60.0,0.0,66.7,57.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1628411.0,11.4,28.6,21.9,25.7,23.3,34.3,60.4,70.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,203458.0,0.6,12.0,4.9,14.6,8.3,72.8,73.4,100.0,76.1,50.2,44.9,39.7,64.8,0.0,67.60000000000001,63.4,35.6,43.1,67.60000000000001,36.1,40.2,0.0,52.1
249,2546.0,27.6,27.4,9.3,14.5,10.3,30.6,42.3,90.9,53.9,50.3,44.0,35.099999999999994,80.0,0.0,100.0,65.0,39.7,41.4,29.7,40.9,41.3,0.0,35.8
250,1627884.0,1.1,24.1,19.3,21.3,17.2,53.4,80.0,96.4,83.7,47.199999999999996,38.9,33.0,65.7,53.0,43.5,69.3,42.1,40.2,66.7,0.0,33.7,0.0,28.599999999999998
251,203939.0,0.0,8.0,6.4,19.7,9.6,72.3,80.9,100.0,82.2,57.699999999999996,41.6,23.5,69.89999999999999,56.8,51.800000000000004,74.5,42.1,37.8,50.0,27.3,40.9,0.0,36.8
252,202738.0,18.0,48.0,6.4,12.7,12.7,21.3,38.5,76.9,55.7,33.300000000000004,22.0,0.0,65.5,37.5,64.3,73.9,47.699999999999996,33.300000000000004,37.5,33.300000000000004,16.7,0.0,36.4
253,1628975.0,14.0,61.0,18.6,7.6,19.8,17.4,37.0,88.6,66.1,66.7,44.4,100.0,68.4,100.0,83.3,72.7,66.7,50.0,0.0,0.0,83.3,0.0,0.0
254,1629065.0,18.6,33.2,13.6,10.4,18.9,37.9,43.0,71.0,50.9,100.0,100.0,0.0,83.3,50.0,0.0,90.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0
255,201976.0,1.2,56.8,11.2,7.1,13.3,34.9,31.1,96.9,64.8,0.0,20.0,50.0,66.7,100.0,54.50000000000001,86.7,40.0,28.599999999999998,0.0,0.0,0.0,0.0,0.0
256,203894.0,6.7,41.9,11.4,20.9,11.6,30.5,22.2,50.0,34.1,0.0,0.0,0.0,50.0,0.0,0.0,57.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,1627846.0,3.6,39.0,14.3,16.1,18.4,41.3,70.0,96.6,79.7,52.5,38.9,37.8,68.4,53.7,64.7,72.3,53.1,32.7,40.0,11.1,38.2,0.0,21.4
258,202340.0,21.7,39.8,19.3,4.8,18.7,33.7,77.2,88.6,80.9,51.800000000000004,34.300000000000004,41.3,51.9,43.8,43.5,63.6,40.5,35.9,44.4,42.9,30.4,0.0,44.0
259,203991.0,0.4,0.0,14.4,10.1,15.3,89.5,80.3,0.0,80.3,66.7,10.0,44.4,65.60000000000001,0.0,36.4,65.10000000000001,30.0,0.0,0.0,57.099999999999994,0.0,0.0,50.0
260,201571.0,10.1,33.8,7.2,27.3,16.5,28.8,16.0,57.4,31.3,33.300000000000004,0.0,20.0,100.0,0.0,0.0,100.0,20.0,25.0,0.0,0.0,22.2,0.0,0.0
261,1627814.0,11.1,37.2,17.3,19.2,18.2,32.5,73.5,98.3,82.5,51.7,39.6,36.7,73.3,50.0,43.8,66.5,46.1,31.7,45.6,34.0,35.699999999999996,0.0,40.400000000000006
262,1628407.0,6.3,25.4,16.5,15.6,18.8,52.7,47.0,89.5,56.5,58.5,46.300000000000004,31.4,100.0,0.0,100.0,61.0,40.0,40.0,33.300000000000004,50.0,40.300000000000004,0.0,40.0
263,203954.0,16.6,17.1,5.4,29.3,10.9,37.0,48.5,92.2,56.2,43.5,38.7,35.4,50.0,0.0,50.0,57.3,33.900000000000006,36.0,52.6,20.0,34.0,0.0,45.800000000000004
264,1628966.0,0.8,36.0,12.4,19.0,15.5,44.2,67.2,96.8,77.5,45.5,28.799999999999997,29.799999999999997,0.0,0.0,0.0,48.1,35.099999999999994,34.300000000000004,27.3,40.0,27.400000000000002,0.0,32.4
265,1626209.0,4.6,25.7,24.0,22.9,19.4,46.9,53.3,100.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,1629008.0,9.0,36.7,13.2,10.0,14.8,44.4,59.0,81.6,66.1,47.599999999999994,35.9,25.0,71.39999999999999,0.0,40.0,66.9,46.2,15.8,37.3,48.0,30.8,0.0,42.6
267,1629642.0,1.3,26.2,14.1,17.4,18.1,55.0,76.2,100.0,81.8,42.5,38.2,20.7,78.60000000000001,0.0,100.0,70.0,32.1,33.300000000000004,15.8,83.3,32.6,0.0,32.0
268,203584.0,8.3,69.2,14.2,5.9,7.1,16.6,76.2,97.4,90.0,20.0,0.0,33.300000000000004,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0
269,1627767.0,8.3,1.6,8.8,15.5,15.0,74.6,82.5,100.0,82.7,41.3,27.500000000000004,28.9,56.89999999999999,0.0,50.0,61.7,28.799999999999997,20.0,40.0,28.599999999999998,23.599999999999998,0.0,33.300000000000004
270,203920.0,1.3,0.0,5.2,26.8,22.2,71.9,69.6,0.0,69.6,0.0,0.0,0.0,50.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1629013.0,2.0,70.0,7.9,11.2,16.1,16.9,57.9,96.8,85.6,42.699999999999996,32.9,46.0,70.0,42.9,55.00000000000001,60.5,38.3,48.0,36.4,33.300000000000004,34.0,0.0,35.3
272,1626181.0,3.4,39.8,25.1,14.5,20.8,42.3,66.2,94.8,76.7,47.9,36.7,35.0,65.0,40.0,71.89999999999999,59.199999999999996,40.5,33.300000000000004,39.4,45.800000000000004,34.1,0.0,42.1
273,200765.0,8.1,37.6,13.6,8.1,19.0,46.1,15.0,70.3,32.5,42.9,36.4,0.0,66.7,0.0,50.0,62.5,20.0,0.0,75.0,0.0,33.300000000000004,0.0,37.5
274,200757.0,2.2,50.0,16.7,1.1,27.8,46.7,59.1,100.0,75.7,28.599999999999998,34.5,33.300000000000004,54.900000000000006,25.0,71.39999999999999,54.6,11.799999999999999,25.0,50.0,27.3,34.699999999999996,0.0,33.300000000000004
275,1628035.0,6.3,22.8,9.5,12.7,17.7,58.2,66.7,100.0,73.0,46.5,31.6,38.3,60.9,51.6,57.699999999999996,59.9,43.4,39.4,30.8,46.7,25.5,0.0,36.6
276,1629735.0,3.5,0.0,4.4,27.4,19.5,69.0,68.3,0.0,68.3,42.9,22.2,0.0,100.0,0.0,0.0,37.5,100.0,0.0,50.0,16.7,19.0,0.0,25.0
277,1628998.0,1.2,25.3,22.9,18.1,23.5,55.4,57.4,92.9,65.6,27.6,39.900000000000006,40.0,54.800000000000004,0.0,33.300000000000004,56.2,20.0,44.7,32.800000000000004,48.5,40.699999999999996,0.0,40.6
278,203473.0,5.8,26.2,8.7,12.6,12.6,55.3,73.0,100.0,79.0,41.199999999999996,27.400000000000002,36.7,68.30000000000001,100.0,80.0,57.099999999999994,52.1,20.0,27.800000000000004,27.3,30.099999999999998,0.0,27.500000000000004
279,202330.0,15.3,28.2,15.6,12.7,15.0,43.8,53.4,85.0,61.0,33.300000000000004,35.699999999999996,30.4,100.0,100.0,0.0,57.699999999999996,42.9,33.300000000000004,28.599999999999998,66.7,27.800000000000004,0.0,40.0
280,1627823.0,1.3,41.4,12.5,16.4,17.1,40.8,59.4,100.0,75.5,0.0,20.0,0.0,100.0,0.0,0.0,33.300000000000004,100.0,0.0,0.0,0.0,50.0,0.0,0.0
281,203488.0,4.5,68.2,1.1,10.2,14.2,17.0,89.5,100.0,96.6,0.0,66.7,25.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,60.0,0.0,0.0
282,1626158.0,4.1,0.0,6.8,15.7,18.8,80.2,73.5,0.0,73.5,50.0,0.0,33.300000000000004,0.0,0.0,0.0,50.0,66.7,33.300000000000004,100.0,0.0,11.1,0.0,100.0
283,1628425.0,5.1,47.2,16.8,13.2,18.3,34.5,48.7,90.3,67.1,35.199999999999996,29.599999999999998,31.0,66.7,75.0,66.7,56.49999999999999,30.0,37.5,0.0,50.0,26.3,0.0,12.5
284,1628976.0,5.5,4.2,7.6,21.9,19.9,68.4,66.9,100.0,68.1,42.9,13.3,16.7,50.0,52.400000000000006,68.4,64.5,37.0,20.0,0.0,0.0,22.2,0.0,0.0
285,203459.0,10.5,62.8,7.6,5.8,19.2,20.9,66.7,100.0,85.7,0.0,37.5,0.0,57.099999999999994,0.0,0.0,64.7,100.0,0.0,33.300000000000004,0.0,50.0,0.0,25.0
286,1628368.0,7.1,14.8,18.5,22.8,18.8,55.3,14.5,60.0,20.7,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,202324.0,2.9,0.9,7.3,9.4,10.0,86.8,73.2,100.0,73.4,47.4,40.0,50.0,100.0,0.0,100.0,50.0,50.0,50.0,50.0,33.300000000000004,27.3,0.0,40.0
288,203901.0,8.6,12.0,7.7,8.6,18.3,70.9,18.7,85.7,24.8,56.3,41.0,34.599999999999994,66.9,52.800000000000004,59.0,70.89999999999999,40.300000000000004,28.9,36.4,71.39999999999999,40.699999999999996,0.0,44.800000000000004
289,201162.0,3.4,82.8,0.0,3.4,20.7,10.3,100.0,100.0,100.0,50.3,41.099999999999994,42.699999999999996,57.099999999999994,42.699999999999996,61.8,65.0,47.9,42.9,50.0,40.0,37.2,0.0,45.0
290,1626156.0,16.7,46.4,14.8,14.6,13.7,22.2,26.1,59.4,40.8,29.2,33.7,22.2,68.4,100.0,66.7,61.7,22.6,16.7,52.400000000000006,34.8,25.4,0.0,43.2
291,1629058.0,0.0,30.4,15.5,22.3,24.3,47.3,62.9,86.7,70.0,53.300000000000004,24.4,43.2,50.0,0.0,33.300000000000004,69.39999999999999,44.1,40.0,33.300000000000004,30.0,21.099999999999998,100.0,31.6
292,1626157.0,2.8,36.9,3.8,19.4,12.3,40.8,50.5,81.6,61.7,50.0,65.0,45.5,72.7,0.0,80.0,70.0,38.9,55.60000000000001,50.0,66.7,83.3,0.0,53.300000000000004
293,1629026.0,1.5,56.8,18.2,6.8,19.7,34.8,66.7,96.0,81.6,43.9,41.0,37.8,65.3,54.50000000000001,52.0,66.3,41.0,33.300000000000004,36.8,39.300000000000004,41.4,0.0,38.3
294,1628436.0,1.0,42.9,5.2,9.5,21.4,46.7,86.0,100.0,91.3,45.800000000000004,35.199999999999996,44.9,56.599999999999994,100.0,55.300000000000004,57.099999999999994,42.9,42.1,26.5,36.8,36.3,0.0,33.0
295,201188.0,2.9,55.1,4.0,9.6,17.3,32.4,64.6,100.0,82.7,47.699999999999996,42.199999999999996,39.7,46.2,0.0,80.0,55.300000000000004,26.900000000000002,50.4,38.9,33.300000000000004,38.5,0.0,37.0
296,200794.0,6.1,26.2,10.4,21.9,11.6,45.8,62.7,100.0,72.1,48.8,36.3,41.9,63.6,33.300000000000004,52.6,59.8,40.699999999999996,46.6,32.800000000000004,32.4,35.9,0.0,32.6
297,202331.0,12.2,45.1,12.6,19.2,16.1,23.5,34.1,67.6,49.4,31.3,25.3,30.0,60.0,0.0,100.0,56.39999999999999,42.9,25.0,34.8,38.1,17.599999999999998,0.0,36.4
298,1626188.0,19.9,40.4,16.4,3.5,15.8,36.3,33.3,78.3,47.9,30.5,36.8,28.299999999999997,45.7,50.0,77.8,46.5,34.5,28.1,29.599999999999998,33.900000000000006,37.6,0.0,31.900000000000002
299,1629611.0,0.0,16.1,14.3,16.1,30.4,67.9,26.3,100.0,36.4,41.699999999999996,40.9,38.5,72.5,0.0,64.3,64.60000000000001,37.1,43.7,41.699999999999996,36.7,37.9,0.0,39.2
300,203382.0,1.6,33.3,4.5,11.6,8.5,53.4,75.0,100.0,82.2,33.300000000000004,12.5,37.5,100.0,0.0,0.0,100.0,0.0,66.7,50.0,0.0,11.1,0.0,50.0
301,1629035.0,18.8,59.4,6.3,11.5,17.7,10.4,50.0,68.4,60.6,47.099999999999994,41.8,36.6,66.7,100.0,70.0,56.699999999999996,43.3,33.300000000000004,51.6,36.7,36.8,0.0,44.3
302,1629655.0,0.0,0.0,8.4,13.0,13.0,87.0,68.7,0.0,68.7,32.2,30.4,34.1,54.50000000000001,0.0,40.0,51.6,29.4,28.299999999999997,20.7,31.8,35.4,0.0,25.5
303,101133.0,1.5,5.7,3.1,24.5,16.5,68.2,67.0,100.0,68.8,50.0,43.4,38.3,58.9,50.6,62.5,58.5,49.3,52.0,46.5,47.099999999999994,35.8,0.0,46.7
304,1629741.0,6.8,42.6,23.6,14.2,24.3,36.5,59.4,100.0,75.5,41.9,38.9,27.900000000000002,84.6,0.0,60.0,68.7,35.099999999999994,29.2,33.300000000000004,45.0,32.0,0.0,40.0
305,1627885.0,3.6,18.8,17.9,20.5,32.1,57.1,52.9,71.4,56.1,45.5,13.600000000000001,12.5,53.1,33.300000000000004,66.7,64.9,13.3,15.4,0.0,20.0,0.0,0.0,16.7
306,1627746.0,17.9,4.7,6.8,13.2,6.8,64.2,73.1,100.0,74.1,75.0,12.5,0.0,51.0,42.9,47.599999999999994,69.1,28.799999999999997,22.2,0.0,0.0,0.0,0.0,0.0
307,203957.0,4.4,24.4,14.1,19.3,14.8,51.9,23.7,81.8,36.7,53.400000000000006,46.7,48.199999999999996,60.0,57.099999999999994,50.0,64.5,49.7,52.7,54.2,43.3,40.6,0.0,48.1
308,1626163.0,4.0,33.2,1.4,16.8,9.4,46.0,68.2,100.0,78.0,0.0,41.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,33.300000000000004,33.300000000000004,0.0,33.300000000000004
309,1628977.0,7.8,7.3,16.6,12.7,20.0,72.2,68.3,80.0,69.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,203953.0,3.8,19.4,14.6,11.0,23.3,65.8,59.3,96.8,65.2,47.3,27.1,21.7,72.2,50.0,75.0,64.60000000000001,39.7,16.7,23.5,30.8,25.900000000000002,0.0,26.700000000000003
311,203089.0,1.2,11.0,3.0,11.0,20.1,76.8,81.3,100.0,82.9,29.4,38.2,30.4,68.0,42.0,56.599999999999994,68.5,34.1,38.1,12.5,45.5,35.6,0.0,31.6
312,1628371.0,11.5,23.4,19.0,14.6,23.7,50.5,58.8,93.3,65.8,41.099999999999994,30.8,38.1,57.099999999999994,0.0,100.0,61.3,34.4,42.5,58.8,20.0,26.6,0.0,44.4
313,203487.0,1.9,17.5,16.5,23.3,15.5,57.3,47.5,100.0,56.2,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,201144.0,8.3,39.5,10.6,18.0,14.8,34.2,23.9,57.9,36.9,47.599999999999994,34.1,39.0,62.7,50.0,68.8,63.6,47.9,48.0,33.300000000000004,20.0,29.7,0.0,27.700000000000003
315,1629066.0,0.0,49.0,16.3,9.2,12.4,41.8,87.5,96.0,91.2,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
316,203895.0,15.8,33.2,9.8,17.7,14.2,33.2,40.9,71.4,50.4,66.7,43.9,42.9,20.0,0.0,50.0,45.5,44.4,50.0,44.800000000000004,43.3,41.0,0.0,44.1
317,1629713.0,11.8,31.8,20.0,11.8,28.2,44.7,70.8,88.9,75.8,50.7,34.9,29.9,69.6,48.4,59.199999999999996,72.8,39.900000000000006,33.300000000000004,45.5,59.4,25.4,0.0,52.300000000000004
318,1627775.0,9.2,41.2,17.0,7.8,18.3,41.8,61.5,100.0,75.0,54.400000000000006,33.5,35.6,53.800000000000004,0.0,50.0,59.099999999999994,40.300000000000004,37.7,40.699999999999996,12.5,36.1,0.0,30.2
319,204020.0,19.1,40.4,6.7,13.5,11.8,27.0,61.0,91.7,72.3,66.7,30.3,55.60000000000001,69.19999999999999,20.0,28.599999999999998,65.7,60.0,50.0,0.0,0.0,31.8,0.0,0.0
320,1628372.0,9.0,26.9,9.0,14.1,14.7,50.0,15.2,57.1,25.0,51.5,42.9,42.8,66.7,100.0,83.3,65.3,45.300000000000004,45.2,60.0,50.0,37.8,0.0,53.300000000000004
321,1627756.0,12.7,62.4,5.8,2.9,22.0,22.0,43.3,77.8,62.1,31.6,44.3,43.3,64.8,47.3,53.800000000000004,69.19999999999999,44.4,44.9,47.599999999999994,12.5,39.4,0.0,37.9
322,1629126.0,4.9,25.9,7.4,7.4,4.9,61.7,77.8,85.7,79.4,25.0,37.5,0.0,0.0,0.0,100.0,66.7,0.0,40.0,40.0,20.0,33.300000000000004,0.0,30.0
323,1629109.0,0.0,75.7,1.9,7.5,6.5,16.8,55.6,100.0,88.9,49.0,38.4,31.2,70.0,0.0,100.0,64.8,33.300000000000004,21.099999999999998,35.699999999999996,50.0,35.8,0.0,42.699999999999996
324,1628960.0,3.6,44.8,29.0,13.6,16.7,38.0,58.7,97.0,74.7,45.1,41.3,40.699999999999996,44.4,0.0,69.19999999999999,63.5,40.300000000000004,42.6,63.3,43.7,31.8,0.0,52.7
325,201145.0,3.4,43.8,12.4,21.0,12.4,31.8,61.0,94.1,76.0,40.699999999999996,40.1,31.4,70.19999999999999,45.800000000000004,54.900000000000006,74.0,44.7,42.9,33.300000000000004,45.800000000000004,34.2,0.0,40.0
326,1628381.0,4.8,18.4,8.9,12.8,15.8,64.0,73.2,94.7,76.5,41.0,34.699999999999996,27.800000000000004,63.3,45.5,64.7,63.6,31.2,28.599999999999998,46.2,40.9,32.800000000000004,0.0,43.8
327,203943.0,1.6,7.3,4.1,19.5,14.6,71.5,55.6,100.0,58.3,54.900000000000006,38.0,33.0,68.30000000000001,55.7,61.4,68.7,36.199999999999996,34.300000000000004,54.50000000000001,41.199999999999996,34.300000000000004,0.0,46.400000000000006
328,1629060.0,19.2,9.4,13.9,13.7,16.1,57.7,68.8,100.0,71.1,38.4,40.2,31.0,56.49999999999999,0.0,33.300000000000004,56.49999999999999,26.900000000000002,35.4,27.800000000000004,45.5,44.3,0.0,34.5
329,1629635.0,2.0,35.2,11.7,13.8,18.4,49.0,74.0,91.3,79.5,33.900000000000006,38.4,31.4,73.8,66.7,100.0,58.4,23.5,27.6,32.6,39.1,38.0,0.0,35.9
330,1628418.0,13.4,12.1,7.2,15.0,8.6,59.5,77.9,86.7,78.8,46.5,41.699999999999996,36.199999999999996,60.0,0.0,25.0,54.900000000000006,40.0,40.1,31.3,42.3,35.099999999999994,0.0,35.099999999999994
331,1626246.0,6.2,5.6,1.2,16.7,4.3,71.6,49.2,100.0,51.5,25.0,36.4,20.0,100.0,0.0,0.0,50.0,33.300000000000004,33.300000000000004,66.7,100.0,14.299999999999999,0.0,75.0
332,1627747.0,4.7,28.8,16.4,16.4,14.3,50.1,32.5,61.0,39.9,0.0,0.0,0.0,100.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1628990.0,0.9,16.5,21.6,21.1,20.2,61.5,61.8,100.0,67.5,40.0,28.9,27.3,52.6,0.0,62.5,56.00000000000001,21.7,0.0,35.699999999999996,28.599999999999998,29.299999999999997,0.0,31.0
334,1629598.0,2.9,71.2,7.9,4.3,20.9,21.6,29.4,54.5,46.0,56.2,28.199999999999996,33.5,66.7,48.4,70.0,72.6,41.4,35.099999999999994,27.3,0.0,32.4,0.0,21.4
335,201569.0,0.5,57.6,8.0,15.2,12.2,26.7,53.4,78.0,67.9,0.0,37.5,100.0,100.0,0.0,0.0,33.300000000000004,0.0,100.0,0.0,0.0,37.5,0.0,0.0
336,1628385.0,22.9,0.0,5.1,10.8,16.6,66.2,75.7,0.0,75.7,46.800000000000004,42.199999999999996,39.300000000000004,70.0,0.0,33.300000000000004,67.30000000000001,38.9,43.1,46.2,31.8,40.400000000000006,0.0,37.1
337,1628980.0,25.0,30.5,13.3,19.5,13.3,25.0,62.5,92.3,71.1,100.0,31.1,9.1,71.2,100.0,50.0,72.39999999999999,46.7,33.300000000000004,13.3,20.0,32.5,0.0,16.0
338,1628379.0,10.9,49.5,10.0,15.2,11.5,24.4,47.4,80.8,63.6,46.1,35.4,41.199999999999996,63.3,50.0,72.2,50.9,38.9,49.7,0.0,40.0,33.0,0.0,28.599999999999998
339,1629033.0,3.4,38.1,14.4,12.7,14.4,45.8,17.2,66.7,34.1,66.7,38.9,40.0,25.0,0.0,0.0,50.0,50.0,100.0,100.0,25.0,26.700000000000003,0.0,57.099999999999994
340,1627789.0,0.0,49.3,11.6,20.5,15.1,30.1,59.1,100.0,80.4,39.800000000000004,40.400000000000006,39.1,70.0,0.0,66.7,59.0,28.4,44.800000000000004,45.5,40.0,37.8,0.0,43.1
341,201961.0,6.9,77.1,13.9,7.6,20.8,8.3,63.6,94.6,87.5,51.2,32.5,30.0,65.9,0.0,25.0,63.0,46.7,27.6,27.3,20.0,30.2,0.0,24.3
